date,review,rating,isEdited,title,userName,developerResponse
2022-02-21 06:48:54,"Several days ago I ordered an Uber ride from a ride share pick up location in a mall. I saw that the driver made it to the mall but was at the wrong pick up location. This is a very large shopping center with about 8 floors and multiple entrance. He stopped moving for a while so I messaged him to ask how much longer he would be and gave him my exact location. Without responding he canceled my ride. I later found out that I was charged a fee even though I didn’t cancel the ride. I first disputed this charge on the app, to which I received an Uber credit/cash for. There’s no way to contact customer support so I left a complaint for the driver and left a message explaining what he did. I stated that if Uber did not refund my original form of payment I would dispute the charge. Minutes later I received a response explaining that they will refund the charge on my credit card.
Never again. Why would they allow drivers to do this with no repercussions? I was late to my meeting and what made it so frustrating is that the driver was so close but at the wrong pick up location. The problem could’ve been resolved had he just replied to my message. He did not make any attempt to communicate with me.
I will only use Lyft now since they are much more reliable and hold their drivers accountable. For example, the second ride I ordered after that incident was through Lyft and the driver was late. Lyft discounted my ride for the late pick up. As they should.",1,False,Never using again,Cj2206,
2023-01-06 22:59:52,"I have been driving for uber driver for the last 10 months. At first I did it as part time and at the time it was my permanent job because I was looking for some flexible work with the schedule. I never had any problem or report of any dissatisfied passenger (annoying). More than 600 trips in 10 months and more than 50% that my rating is 5 stars(who rated me). But on December 18, 2022, Uber Driver decided to deactivate my account and not allow me to drive anymore with their app. Since their review team determined that I was sharing my account with another person. I presented evidence that the uber map had problems that day that would not allow me to take the verification photo correctly. They only made the decision and without any evidence to prove that it was not me who was using They deactivated my account. I have tried in every way to continue demonstrating that everything was an error in their own app and they don't even accept that. 600 trips and no passenger made a report that another person uses my account, that is, they have 0 evidence against me and even so they maintain their decision to leave my account deactivated. This bothered me a lot because I always complied with all the rules for driving with Uber and yet they never took that into account. I feel as if they were accusing and convicting me of something I did not do, where with real evidence they do not let me defend myself.",2,False,Very annoying,JManuAlm,
2022-06-28 21:22:24,"I started off delivering for Uber Eats via bicycle. I was then given the option to rent a car so I could drive Uber X. Instead of having me complete a new background check BEFORE I was approved to rent the car, Uber allowed me to rent for a week and then proceeded to take me completely offline for 3-5 business days until it was passed. I called, emailed, and texted Uber support numerous of times where I was told to either create a new account for Uber Eats while my background check was being completed OR there was nothing there could do; couldn’t even be transferred to another agent. This went on every single day for an entire week. After my background check was approved, my rental agreement was up the following day. I had one day to make an entire week to pay for the rental. Uber not only stole from me but also blocked my account because of fraudulent activity after I was told by multiple support agents to make a new account to be able to continue to deliver. I was twenty deliveries away from myself and my roommate getting the referral reward. I have saved every screenshot of every conversation I’ve had with Uber support for when I review on my social media accounts. This company is very unethical, VERY unprofessional, doesn’t care for their drivers, and completely wasted a week of my money and time because of their negligence. I would definitely try Lyft, DoorDash, or even your local Domino’s before I EVER recommend Uber Eats or Uber X to anyone in my lifetime.",1,False,DON’T DO IT!,ihitharleyquinn,
2023-08-25 19:57:00,"I decided to download the Uber app and off the top I notice they’ll tell you you’ve got a ride coming in five minutes and it’s five minutes later and it’s still five minutes. I’m telling you where I’m at but the location services on the Uber app has me half mile up or in the front of a parking lot and I’m in the back about to miss my ride, but what took the cake was, I was at the mall at the food court. The app for the location says Popeyes OK I can see on the map, the car circling across the street over by the Target.  I already had noted I have black and white on the person doesn’t answer. They’re three minutes away now they’re seven minutes away and the three minutes or three minutes for like 10 minutes she didn’t answer the phone so that I can see where she was. My phone was getting ready to die and another person got the ride. It was by Gods grace that I got in touch with him before my phone died. He told me don’t worry I’ll find you. The app brought you to JCPenney which is next to the food court or Popeyes, however it takes you to the other side of the mall where the store is vacant. wouldn’t that make you call the riderto see where exactly there located. So kudos to the guy who came and found me a handicap person about to melt in the heat. Thank you Jesus.",3,False,Inaccurate Timetable and location service,Nit4hm,
2023-09-20 12:47:28,"I waited 15 mins for my driver to take me to airport.  No problem - that’s the wait it indicated.  Problem is when the driver arrived she denied my trip, claiming she didn’t know I was going to airport when she accepted my trip.  When I told her I would miss my flight if I had to wait for another driver she didn’t care, she just repeated “I can’t take you to the airport”.  Two problems with this situation: 1) why doesn’t Uber tell drivers the destination of their passenger before they accept the trip and make the passenger wait 15 mins before denying them???  2) when I tried to file a complaint against the driver there was absolutely no way to do this because it wasn’t logged as a trip in my history (due to the driver denying my trip at pickup).  There is zero way to call somebody or even email somebody unless it’s tied to a trip in your history.

Just another example of disappearing customer service.  You waste tons of time on the app trying to find a way to talk to a human (novel idea) to only find out there’s no way to do this. Why doesn’t Uber just admit upfront on the app “we won’t talk to you unless it’s about a trip in your history”.  

Thanks Uber for a stressful morning and nearly missed flight with no way to make this complaint.  Barely made the flight after running through the whole airport and arriving at the gate in a sweat….  Technology is great but with poor or no customer service, use at your own risk….",1,False,Non existent customer service,bvalderas,
2023-09-14 02:24:23,"Today was so far my WORST experience with Uber drivers!!!! My 13yr old daughter & I had to go to Walmart to pay bills & get some groceries, I’m a single mom & don’t have a running vehicle nor do I have family or friends available to give me rides, so I at this time have to rely on PAID RIDES!!! It took 3 times to finally get a ride!!! The first 2 drivers canceled on me, AFTER ARRIVING TO MY LOCATION & LOOKING AT US & SEEING WE HAD A CART OF GROCERIES!!!! Didn’t even have the decency to say a word, literally looked at me in my eyes shook their heads NOPE! & took off!!!! I was beyond irritated & upset, so were my kids when their ice cream & popsicles meted due to me waiting outside, ea driver was less than 10min away when the rides were ordered as well. Now my last driver, she was great!! Wish I had more $$ to give her a nice tip because she was kind & made sure we were comfortable & even backed into a close spot for us ti unload our groceries near my upstairs apartment. Her service was 100%!!! The 2 guys prior to her were completely inconsiderate, couldn’t even speak to me before taking off!! & BTW it took us less than 60sec to load/unload our groceries  so not like we had a crazy amount of bags or anything like that!!! I have unfortunately had more bad/not so good experiences so far than I have good or at least “okay”.",3,False,Some of the drivers are real A-HOLES!!!,SWASH74,
2022-07-05 16:00:58,"I had been using Uber sporadically on work trips (somewhat nervously), but in the last few months I started to use it more regularly to help a friend with no car get home or to work. However, the last ride was disappointing and followed by an unexpected and utterly unwarranted clean-up fee. First, the driver tried to drop her off at a nearby intersection instead of at her house, even though it was late at night. The whole point of getting an Uber was to get home safely, and riders shouldn’t have to ask to get dropped off at the actual drop-off location. Then in the morning, we were horrified, outraged, and baffled to see that a huge cleaning fee was added to the fare. I had been on the phone and texting her before, during, and after the trip. She did not vomit in the car, nor did she even bring food or drinks in the car. She left the car in the same condition in which she entered it: mess-free. Moreover, I still have a 5-star rating, which wouldn’t make sense if my friend had left a mess in the car. So…riders, beware! It wouldn’t occur to me to take pictures of the car before and after, but maybe it is necessary to take such precautions to avoid scams. It is unclear how long it takes Uber to follow up on disputes or how the process works, and it isn’t easy to get hold of someone instead of an automated menu. 

 This is on top of an earlier ride in which a different driver shared his racist views.",1,False,Beware of clean-up fee scam!,FrustratedSophB,
2022-03-21 20:53:30,"I had been riding with Uber for years. Always swore by it. Solid drivers, decent prices. Fortunately, I never had to reach out to customer service for anything. That changed last week. I was charged a $150 cleaning fee for something that should not have been that bad. Mind you, I do fully admit I should’ve been charged a fee; however, I felt like it should’ve been $40 - $80 at the very most. I reached out to customer service FOUR separate times. The first two times they replied to my message with the exact same cookie cutter response. I replied back to each one and got no response back. I reached out a third time signaling how upset I was, finally got a different reply asking what I’d like them to do to remedy the situation. I asked them to give me a lower cleaning fee and listed my reasons why I believed that it should be lower. No response. My fourth message let them know that if they didn’t reply I would stop using their services and leave a negative review on their apps. No response. Why? Because they don’t care. What’s one customer lost?
Uber doesn’t have a customer service phone number. Probably because they don’t want to deal with customers because they simply don’t care about them, only the money they cough up. I’m done using Uber, Uber Eats, Postmates, and all of these other Uber subsidiaries.

You’re better off using another ride share app such as Lyft or whatever else is out there.",1,False,Worst Customer Service Imaginable,rhcp_frusciantefan,
2023-07-13 04:52:25,"The Uber App is a very easy App to use and smooth transitions from topic to topic to complete a ride from start to finish! I believe there needs to be a better way for Cancelling Rides, whether the Driver Cancels or the Rider Cancels! 

Example - Today, around 10-10:15pm, I ordered an Uber Ride for my friend. She was getting picked up at her house and dropped off at my house. Very simple ride, No Extra Stops were being added in or anything like that. The driver arrived at the Pickup Spot, texted me via the App which I acknowledged the text immediately then I sent a Text to my friend that he had arrived! Her sister ran out to inform him she was putting shoes on and after she went back inside the house, be proceeded to Pull Off and Cancel the a ride for NO REASON, he gave NO Explanation! The Driver just cancelled the Ride and the Ride was gone off of My Recent Activity. The driver did not call, text or message through the App about why we got cancelled on, if there were any typeof issue, just GONE! As my walked out the door, he was already in Reverse and Drove Off! He didn’t even wait longer than 2 minutes before just pulling off! I was scrambling with the App and My Phone to see if I did something wrong! I just think that there must of been an issue with the driver, maybe some kind of family issue or emergency!",3,False,Uber App is Good,Bingostep85,
2022-12-25 02:13:34,"Are usually have a car, so I am not as familiar and have not use the app as much as many others probably sending a friend or having someone picked up more than anything. I will say that they are less expensive than Lyft alternatively and they do a good job of driving and getting you there however, do not make my mistake and wait to try and go get beer until there’s only five or 10 minutes after pick up because they will cancel or will find out that I have a gate with codes to punch him and sometimes Paideia and I’ve only taken about five Lyft rides and five Uber rides so I can tell you it’s happened a few times although I will say I have preferred Uber every time because I like it and that’s what she did with Uber except for the times when I have sent people and I don’t know how the drive went I would give them five stars on safety. Just if you’re in Dallas and you need to go get beer get your Uber and over with before 1130 something like 1115 or 10 o’clock to places are closing earlier these days so I would even suggest after work or 7 PM or something and schedule of the trip back if there’s nothing else because that’s always fun to do from the backseat when you don’t have your reading glasses lol. 
Happy Holly- Days!!!!",3,False,Cheaper than Lyft with not much discernible difference that I can see,Keifens,
2021-07-07 16:59:20,"I’ve had drivers drive all around my subdivision trying to find my house. I even have had them in the WRONG CITY!!!! While in a car one night with a great driver he tried to see if his GPS would take him to my house. Instead it did the same thing taking him to a BUSINESS facing Greenville instead of my home address facing my street name. He did not know why all of the drivers were getting it wrong on their end bc he read off my correct address to me so it’s right in the system but the GPS will not take them to my house!! The business it takes them too instead of my house is new. Not sure if that has something to do with the mistake. I have to text them every time telling them they are driving in circles around my subdivision then give them my correct address again. HOW TO FIX THIS????

Also as a warning….if you are not familiar with the area you are riding, drivers who are not honest can drive you the longest way possible to get you to your destination just like taxi drivers do if you are in unfamiliar location. That causes you to get huge charges. So get on your google map and tell them what road to take you on. This way you are in charge and won’t get overcharged for site seeing when you don’t want to site see.",3,False,Uber has my address pinged at a business next door on Greenville,MommaJules13579,
2023-02-24 06:21:22,"Today, was a rough and difficult day for me. I initially requested an uber today because I locked my keys in the trunk of my car while I was loading my clothes at the laundry. I was so devastated because I had my teenage son at the barbershop getting a haircut, and I was supposed to pick him up when I was done. Well, back to the beginning as I was loading my stuff my keys fell in the trunk, I closed it before realizing they were there. I was most concerned about my son waiting for me for such a long time, I requested different stops, made many mistakes doing so because I was frantic and going through severe panic and this gentleman was so kind the whole step of the way. He was beyond patient with me as I tried to figure out were exactly we were going, and then turning back, and adding stops and he made me feel so understood as a mom while he patiently waited for me to get it together. He definitely deserves more then 5 stars. He is a genuinely a kind person and anyone traveling with him will definitely enjoy a nice ride with a kind human being. 

Thank you so much for being kind to me, I appreciate you very much! 

-I was able to recover my keys when the locksmith showed up.",5,False,Amazing,Mzcheetah,
2023-08-21 22:00:15,"UBER DO BETER!!!!

A customer reported that he didn’t receive his food from Uber. I went to the customers door and asked if he received his food. A slight moment of hesitant then said no( I always wait for the customer to come out and grab their food at least 5 mins sometime they are not home) I let him know I watch him come to the door look around for a bit then grab the food. This day I was driving my other car and forgot to change it on the app. I expressed to the customer I would like for him to let Uber know he received the food. He expressed he would. Later that evening about 2 dreadful hours of cancellations and small order. I received another big order to this customer which was Chinese which was for the same customer. He also reported this order missing this time I recorded it. I expressed to Uber the situation with the customer after reporting twice he didn’t receive his food. Uber told me this happening twice in the same day resulted in my account being deactivated. As A result I ordered the same exact meal for this customer and may have added a little something to make him go poopoo you welcome sir and Uber you are absolutely repulsing if I was someone making a livelihood on this app instead of pocket change after work you would be ruining someone’s life by word of speculation and the fact I had to go out of my way to prove it and get banned for exposing a lying customer.",1,False,Worst company ever,Zaya327,
2021-08-22 23:22:32,"Today my girlfriend had to go to the vet with her cat, she had a vet appointment. If she does not show up she is charged. She ordered an Uber and one after another 5 total Ubers drivers canceled on her and she had to walk over a mile to the vet carrying her cat, supplies and pet medication. Why aren’t Uber cars more reliable?! Uber cars need to be told the destination before they accept the job. I heard that Uber car drivers are sent a job, click accept and after the fact learn the destination. At this point they simply cancel if they don’t want to go there while the person who ordered the Uber has to wait an additional 10-15 minutes for another Uber car and is charged a cancellation fee. If you have an important time sensitive meeting or doctors appointment like we had you are up the creek. What kind of backwards thinking is Uber using?! We have also had issues with Uber drivers picking up in the wrong location. We provide the exact address where we are and they are way down the block where we can’t see them. Has Uber not heard of addresses and geolocations going by the phone? The Uber programmers need to find a better job and new developers hired. The very next time I am in a time sensitive situation I am video taping the entire process from start to finish on my iPhone and uploading the video to social media for all to see.",2,False,Not reliable,JeffTNYC,
2023-07-22 19:07:09,"Uber is already so expensive and consistenly charges literally 4x what a ride normally costs during any time it seems high demand times. Without warning and even during times that aren’t expected high traffic times. 

On top of that their customer service is literally the worst I’ve ever experienced. Maybe 1/10 experiences were easy and straight forward. The rest were filled with an app that makes getting support as annoying and complicated as possible. And when you did get through you get cut and paste prompts that clearly came from a manual and didn’t address your issue at all. Like not even close to the topic you contacted them for.   8/10 reps were very poorly trained, regularly gave me conflicting and completely inaccurate information, had poor customer service skills and were wildly inefficient in getting you to a resolution. I was a regular customer and they still were so difficult.  If I was driving I would have deleted this app awhile ago. Uber’s way of doing business is so disrespectful to it’s riders and drivers have regularly complained of their upsetting and difficult experiences with Uber as well.  Not to mention the stories of people dealing with poor customer support from Uber in dangerous situations, which I thankfully never experienced. 

All in all, avoid using if at all possible!",1,False,Excessively expensive and customer support is the worst I’ve experienced,akskdnshdojdndhdkdndb,
2023-02-03 13:44:55,"Only left one star to write this review. I’ve rarely had an issue with Uber rides, this is primarily about Uber eats but unfortunately the two are connected to one account. I stopped using Uber eats for a while to save money and kept getting spammed with emails despite unsubscribing. I then decided to use Uber eats twice yesterday and had issues with both orders. The first one the food was spoiled the second never came. I did order late at night so my phone was on silent and missed the delivery person’s call despite watching the app closely to see when he arrived and showing up at the door when the app said it was here. I was sick and ordered soup so this really made my night worse as I did not have it in me to cook so I ended up going to bed hungry after already feeling like garbage. There was no one out there and no food left at my door. Sure someone could’ve stolen it in the seconds it took for me to check my door (I live in a city) however our block is quiet and I’ve never had food stolen before. It seems to me the delivery guy kept it for himself and because he called me twice and I didn’t answer he then got free food on my dime. They refused to refund me for this reason. I’m never using this service again. If you do, make sure you’re outside before they get there and answer your phone when they call or risk throwing your money away. Criminals.",1,False,Never wasting my money with them again. Thieves.,CrisLovesComedy,
2023-01-17 01:18:43,"The Uber app constantly spams me with iPhone notifications that are essentially ads for itself. Someone needs to maybe sit down with Uber’s board of directors to let them know exactly what it is their company does, because those morons don’t seem to get it.  The app is to get a ride someplace.  I’m only going to use it WHEN I NEED A RIDE.  So it is POINTLESS to keep sending me app notifications on my phone telling me all the great things about Uber.  NONE OF THOSE THINGS is going to make me run out and get a ride!!!  I don’t need one right now!  I will let you know when I do!!!!!  Plus:  I ALREADY HAVE THE APP!!  What in the name of holy Moses is the ad for????  I already downloaded the app and I’m already using it to get rides!!!  Do they think I forgot???  The ads SERVE NO LOGICAL INTELLIGENT purpose.  If that isn’t the epitome of corporate stupidity I don’t know what is.  Yeah I can turn off notifications, but then I won’t get any actual useful ones, like when my ride shows up or if something happened to my ride, or the thing that tells you to rate and tip the driver.  THOSE ARE THE ONLY NOTIFICATIONS I WANT!!!  It is impossible for me to believe that I actually need to explain this to adult humans running a gigantic corporation with an enormous market capitalization!!!  No other app ….  LITERALLY NONE … that I have installed on my phone spams me with notifications that are commercials for themselves!!!  Unbelievably stupid.",1,False,Uber app spams me with ads for itself,Vwoopenstein Banana,
2023-11-10 09:09:02,"Tonight our driver was an Inspiration to us.  While we were chatting about world events and enjoying ourselves, All of a sudden we heard and felt something under the car. Our driver pulled over and we looked up under the car to see what it could be!! We could see something under there , but we did not know what it could be. Morris backed up and came forward and Walla  the thing came loose. We went to see what it was and it was one of the markers that they leave on the side of the road. I think someone before us knocked it down. It was was right when we entered the tunnel where the bright lights are and we just did not see it until it was  too late.  We did not know what we were going to do if the car broke down? That would not have been good. We talked about miracles and God. For sure we know God was looking out for  us. Morris brought us to the hotel and we said goodbye. It’s funny how you are just going along and a bump in the road comes along. We all worked together trying to figure how to get that thing out from under the car. We made a new friend tonight and his name is Morris the Uber driver. Thank you Morris. God Bless.",5,False,A bump in the road.,nanagail12,
2022-02-23 13:20:29,"I got slapped by a driver on my way to work, you see I sat in the front because I felt more comfortable and the drive and I were talking like we were friends and then I said something about my situation jokingly and they slapped me out of nowhere. First of all that is not okay. Not even my close friends would do that and he was my driver who I had just met. I was shocked and confused as I tried to start my work shift.  I decided to report this with Uber and only received a refund and them saying they would deal with the driver but I don’t know anything was ever done. This happened awhile back and it’s always something that replays in the back of my mind when ordering an Uber for my mom and I worry anything like such happens to her. Besides that incident,Uber is our go to even though the prices start going up once your route becomes a routine, also I’ve had an Uber driver ask for the drop off address through the messaging even though I’m sure the app would’ve told him once they accepted my request and then when I didn’t reply he canceled. The reward points are cool though at least once you have enough for any of them. The app is great though because it has the option to order Uber eats without downloading another app (Uber eats).",3,False,I got slapped by a driver and got a refund,jvicidinero,
2021-01-29 04:37:36,"It’s been a good run but I’m over it. As of recent, I keep having to order my rides 20-30 minutes early to get to work on time and even then, I don’t get to work on time. People are so in a hurry to accept a ride that they accept rides knowing they are 30 minutes away and in the middle of dropping off someone else instead of letting the ride go to another person. I watched a person PURPOSELY drive in the opposite direction of my pick up location after they dropped off the other passenger (this was after I waited for about 15 minutes). It went from 13 minutes away to 28 all because the person seemed to keep driving home instead of just cancelling. That’s ridiculous! The day before that I had another driver who decided to accept a ride knowing they were 30 minutes away and I ended up cancelling because even when 15 minutes passed they still hadn’t dropped off their other passenger. I tried to hold on because I love Uber and it’s perks, but it’s not worth it with the recent surge of crappy drivers. There’s no support number and I couldn’t even report the person who drove in the opposite direction of my pick up location. I’m done. Account deleted. I’ll be with Lyft from this point forward and I hope to have no issues.",4,False,Over It,85Forever,
