uuid,date,review,rating
9e37d0b2-c98c-4a9d-a2ec-4ffc0f1b4638,2022-07-29 12:07:38,"this is the worst app we ever had, customer service honestly, you will not find one like this one, they do NOTHING, im still waiting for a call from 2 weeks ago, they don’t solve you problems and they don’t care about your money, you can do everything to earn the bonus, but they will find ANYTHING for you to not get it.",1
45e843d2-2b53-4c85-a7b1-15e33e031d25,2022-02-08 10:38:33,"Over the last week, I have: 

used chat support and chatted with 13 different people, 

spoke to 3 separate CSR on the phone (2 of the times, they dropped the call by putting me on hold, but didn’t even call back), 

tried disputing a transaction 3 separate times with 2 different devices (wouldn’t submit), 

was told 4 different times that a supervisor would call me (still haven’t gotten the call), 

was also told that my dispute was emailed to the “Internal Department” and that they would get back with me (still waiting on that), 

All of this over an unauthorized transaction that still hasn’t been resolved.  I will update the review with the “smoking gun” part of the story if I don’t hear from anyone this week.  If they do call, I will determine, based off of how they handle my situation, if I will still release the reason for the whole dispute and unauthorized transaction.  If this happens, I know Acorns Management will not like this one bit, but, they brought it on themselves.",1
5a845d95-c556-4fac-9e33-f7262880d8fb,2022-12-03 13:34:09,"Hi ,

My address is:  Chester Andrews 
                               900 SW128th Avenue 
                                 409D
                                  Pembroke Pines Fl 33027
You keep telling you can’t find this address and it defaults to a Miami address??
I will close this account if I do not get my address correctly displayed 
Thank you 
Chester Andrews 
Cell 860-402-5238",2
90516f32-98bf-4845-94c8-f265c2cdc605,2023-10-11 15:03:49,I don’t like Acorns; I went thru unemployment when I had to withdraw Acorns made it so difficult that I lost faith plus they are on target on service fees even tough you’re not making much out of the interest,5
a12005c5-21b2-4314-899b-df41dc6f97ff,2022-10-03 19:42:53,"Love this app, but I wish there were more ethical investing options....like investing vegan friendly, environmentally friendly, only in BIPOC owned businesses, only small businesses, women owned businesses.....if those options were avail I would give this app 6/5......but will resort to 3/5 bc it’s that disappointing that those kinds of ethical portfolio options aren’t available. Thanks for listening 😌

ALSO when the market is down, your account are depressing. :/ I am fearing that the market will stay down and this will have been a poor decision, I hope things look up soon.",3
d716f9f3-39a2-42b4-9ead-76cff96585b8,2023-09-07 09:45:18,"Garage, doesn’t support a bunch of commin banks , and then when you find the VERY FEW it does support it’ll have you sign in through plaid and then it’ll say on plaid that it doesn’t support that method , like whattttttttt, if it isn’t supported then why would it have the option in the first place . Stg makers of apps like these are just brain dead pill junky’s looking for attention",1
1a0b3202-8395-4aa6-b687-0b759c08d9f3,2022-10-27 01:21:21,"Previously a delighted customer who advocated for the benefits of Acorns to friends and family. A few “malfunctioning” referral links later (through the Acorns referral bonus program) and I have unfortunately lost both my enthusiasm and trust in Acorns.

What should be a simple referral process did not correctly capture four very close friends’ referred accounts and although I attempted to be patient and assume the best, I grew frustrated with the continued follow-up required only to be emailed what seems to be a template advising no one could help and that I should reach out again if I had additional questions. I gave Acorns the benefit of the doubt the first and second time this happened, but it became quite clear by the fourth time there was a referral issue that there is no incentive for Acorns customer support to fix the “broken referral link” issue - especially once your friend or family’s account is opened. 

I called and emailed much more than I would have liked to and was surprised at how unpleasant the referral bonus process has become but ultimately leaving this review for the benefit of other users who go through the efforts of referring friends and family. I did speak to a supervisor to advise that it feels the referral bonus program is set up for us to fail somewhere along the way. I successfully completed referral bonuses in the past, but the previous two referral bonus periods have changed for the worse compared to the originally simple process.

Would be great if this small review helps the product team recognize a product deficiency and address this referral bonus issue for the benefit of loyal Acorns users.",1
d900f138-ad5b-467b-b526-f80f092ec764,2022-04-21 12:24:31,"There are some pages in App where the popup is getting hidden behind the top slot and You can not close those pop up,
Only way out is to kill App 
This is a big design issue",5
437fce57-0cb1-4885-9be9-ccc9b4f0fcf3,2022-04-01 22:37:32,"I love the new alternative to saving my spare change in a coffee can, but…

The app on my phone is one of those appearance-before-function labyrinths that mixes important info with sales pitches, special offers and graphics in a cute green jumble.  If a bank did the same, I’d close my accounts immediately.",4
7eaa7b66-e0bf-4d1d-995f-5ad93d6870a6,2022-07-16 21:03:40,I’ve spent weeks trying to get my account unlocked and their customer service team has no power to actually help their callers any keeps saying management will reach out and nobody ever does.,1
f1788620-f15d-48ff-84a5-698964169884,2023-01-25 12:51:46,"The automatic microsaving and investment feature is nice and offers a unique experience. However, the company/app does a poor job at providing tools for better analyzing your contributions over time (eg there is no way of visualizing how much you’ve contributed in a year (or preferred specific timeframe).",3
ba75542c-07ec-4b8c-8435-e6b1bc779854,2022-07-14 11:01:05,"this app help me get to $899.55 in investment, yeah I know… it’s not $1,000 or $100,000. But i am happy & glad that my investment account is growing and growing over time… it’s an slow process but it’s worth it, keep in mind though… the stock market has its up’s and down’s and the stock market is always unpredictable today or tomorrow, so be prepared too lose or gain money in the long run. I recommend you all that is reading this too talk to an professional first, by talking with a bank employee or a tax advisor employee, either way… talk to someone that has more knowledge then me… because I all know is that the stock market goes up and down.",5
a540cb08-5073-44c1-8212-ea8f3d0d30b7,2023-08-27 17:50:27,They should integrate esg portfolios into the core portfolio as a section of it so we get benefits of esg and still keep the core stocks.,5
4ce6c3df-ab64-41ea-b3d0-4112038e26e8,2022-10-21 17:35:51,I had my visa fidelity card replaced and spoke with 2 customer service reps and countless link efforts who explained they were helpless getting my new card in roundups due to incompatible multi step verification methods! I'm on the verge of cancelling acorns unless this gets resolved.,5
4ea9313a-632b-4af0-8d04-ac62fc24d425,2023-08-18 03:21:15,"Un Solar System Justice For All Things Being Beyond Excel to the Excelsior of All Grand-Parentals2the8simpleLifeAlwaysDeadOrAliveInTheSquirellsLovedNotKilled

Hey it’s Manny the one and only I’ve always happened to be unless I am on the GOTG sus amigos. Family emergency merry mega meeting. I am Groot, Yo Soy Groot, More Soy Sauce to the WE ARE exactly the whole who what when where why always and forever believe it.

Que Que Que Que Que Que
Simply spoken Qup+ we the people.

*Insert Talking Doug puppy from Famous Film Featuring Venezuela’s Angel Falls wonder of the world called UP* Okay so how many of those Ice Age characters IRL have planted trees in Puerto Rico since their adoption? That’s what I thought. Power to counteract a tax is the power to LOVE. 🖖#AcornCompoundingPerPersonPerdiemPerSquirrel #BooRadleyAtticusFinchDoBeLikeThatTKAM",1
31fe3f54-cb89-4805-8f0f-6fda6ae4a069,2022-05-07 14:04:56,THEY TOOK MY CHILDS BDAY MONEY AFTER I TRIED TO CONTACT THEM I STILL HAVENT GOTTEN A DECENT RESPONSE THEY TAKE YOUR MONEY IM SUING THEM NEXT MONTH,1
102d9c09-46ac-420f-b43a-e116eebe270a,2022-10-28 08:11:30,"1- Very Hard to link a bank account or profile
2- Your have a go through a Never Ending Verify process (scanning voided checks, uploading statement, mini deposit sent to bank).
It is a literary never ending, trying to verify something !
3- Their customer support is non existent
4- Expensive subscriptions
5- The website interface is not user friendly

Lastly, Consumers need an App that would make their life easier, not a pain in the neck, verification junkie.",1
06058106-2b2e-40ab-a937-7fa16fd13b51,2023-02-12 04:13:34,"For those unfamiliar, ESG (which stands for Environmental, Social Justice, Governance) is an initiative set forth by the World Economic Forum. It’s effectively their version of China’s Social Credit, which “rewards” businesses for mirroring their ideology. It’s rooted in Stakeholder Capitalism, which is Leninist in nature — meaning the elites will impose their beliefs on all of us in a top-down method. It would be great if Acorns ditched this altogether.",5
5d9895ce-39c6-453d-8cf8-8e188a96d48f,2023-05-12 20:56:37,"Two things .. first, Acorns will not accept 3 party monitors such as Mint ..

Second, Acorns does not link with Apple Pay to achieve roundups",3
7e7d1072-8f4c-4048-a95f-c720954dbdde,2023-08-27 01:45:50,"I like the application, but I'm not giving 100% in it because of the language, if they can incorporate more languages, for example Spanish, French, Portuguese",4
08b7a94b-057f-44f9-a0b7-15a6c46447a9,2022-06-26 11:49:56,Love the fact that the portfolio is so clear and the stress for long long term gains important not instant gratification like other investing apps out there,5
a7b6bd92-44ea-4e2b-a7f6-0199997cd711,2023-07-10 20:33:57,"Acorns was charging me a monthly subscription for the past 3 months even though I canceled it through the app and when I asked them if they had a fraud department they told me no and I spoke with 2 representatives and they told me different reasons why …. This app is a joke I want my money back talking about we don’t have a fraud department now I see why because the whole company will shut down from all the fraud 
Take your money out a soon as you can because they will take it and say that they don’t have a number to give you when your money is gone ….what a joke",1
d076c9fa-7b27-4c6b-a9d9-a62499eeaf6c,2023-01-28 13:31:15,I have been using acorns for almost a year and they still won't let me link my bank account or bank card to transfer the money on my card yet they still take money out when I pause it and I am getting fed up with acorns,1
521841ec-9e27-449b-95fc-a403f98f3e62,2023-08-08 01:17:52,"Uninstallled this app removed and stopped the deposits, looked at my bank was -$ looked at my transactions says acorns been taking $5 even as recent as july 19 2023 but still says my acorn acc is $0.00",1
69472d02-c77f-444c-a5ad-db4b10bcacde,2022-08-23 01:15:58,"Endlessly $5 monthly charge and no way to cancel, somehow my fingerprint authorized my bank app to pay, this drives me nuts, I am about to close my bank account because of this!",1
a365aa76-f610-4abd-b484-5fd987b2e3d9,2022-12-05 23:19:25,"You referred friends to this app but they dont give the referral bonus as promised, and they dont provide any reason because they cant tell you about whats wrong with your friends account",1
daa5f697-39a6-4890-8c8f-079c576aa81c,2022-04-24 03:26:14,I really don’t like it because why do you say for 4 year olds and older when you have to be a 18 year old usa citizen that really doesn’t make much sense for me so Im giving it 2 stars,2
dd348ec2-9c05-4816-ac50-40daf6dcbe91,2022-12-08 05:55:39,"I really love this app is like a saivings 
(Tanda ) in spanish  you  pay and save lol its super fun 🤩 I highly recommend",5
b40992c1-175b-4df4-94b1-d442449f736d,2022-05-14 12:22:35,Never thought I’d give Acorns a second thought however now that I’m older and needing to invest for my future any way I can to have continuous financial stability it really important to me.,5
56f25bfc-303b-4c07-8d6e-d603d0118963,2022-03-13 01:20:53,Worst cutimer service ever they keep hanging up as soon as they look into the account for my bonus referral. I have all the screenshots and records to back it up and they are still giving me a run around unbelievably horrible staff and very un knowledgeable staff this is ridiculous do not give them your ssn or invest with them,1
b78747c1-d3e0-42ff-afab-f6362aeb4911,2023-09-08 18:23:04,Making one think known that the extra account is made well for old and new comers when investing your money wisely under the circumstances of your employment.,4
e2d9120b-f180-47fd-814c-3173fe26380e,2022-12-31 05:23:58,"I keep trying to make a account and after I enter everything completely it logs me out and I renter my login, it says “in order to personalize your experience please put in your info” aka its asking me to sign up again! And I saw a review saying she got charged 1500 and I feel like I had a similar situation earlier when I got charged 16000 from ACH!",1
dcd63c3e-4700-423e-8d32-b04ab5c6ca34,2023-01-24 22:37:20,The app was immediately confusing when first signing up they spam you with all these offers and ways to give them money that will turn into a great investment for you but they're all fake and don't do anything. i've lost about 50-100 dollars from this app for first putting in 20 dollars and then i've gotten a recurring 5 dollar charge at least 3 times a month from this app for a subscriptions that i never signed up for in the first place... i want my money back and i want this app off my phone,1
b9416d89-137a-4e99-84be-e1dfd8e832ea,2022-01-25 13:27:17,"Although investing is a very good thing to do using spare change to put into investments works however your application is way too confusing, takes up too much money, and needs to be more refined",2
7296eb44-ec9c-47c3-a7e2-753fa5d516a3,2022-09-28 00:02:03,"This service is an absolutely scam that just takes your money.
I signed up for acorns when it was advertised
As a free investment account at the time, only to be unknowingly added to a “family plan subscription” without my consent and charged $5/mo 
I have barely earned anything from my investment, maybe 2-3$ 
However I have been charged $5/mo for 5 months unknowingly so really I lost money.
Furthermore the customer service is absolutely terrible and all they could say is “sorry for inconvenience” but not actually do anything about it. The customer service rep left the chat mid-typing and said I took too long to reply (it’s been a a couple seconds at most)
I am not the only one this happened to, it happened to a friend of mine as well where they were unknowingly charged $5/mo and not alerted through email that they were being charged",1
091c15c1-7735-48ed-aee9-43901aebc568,2022-11-22 15:22:51,"Don’t try to change your primary bank account or anything outside of monitoring your money, customer service takes full advantage of their remote status.",3
83b20618-8598-4f20-941f-6740c9b8d6e5,2022-01-15 17:40:21,I had an issue with a mobile deposit with another bank and I deposited my check through Acorns and somehow it went through on both banks so my account was locked for almost a month and when I finally got it unlocked I got an email saying I needed to fund my account the difference of 30 some dollars or my account would be closed in three days. I just think that’s a very bad way to do business when I had no control over it and was making every effort to keep it open and correct the problem.,1
e220dce4-e1eb-4b4e-8daa-48a4a74dae3e,2022-05-15 16:17:48,"So, I never finished verifying my bank account deposit amounts or setting up my account, BUT they can charge me $3 a month for the however many years and now I can’t cancel my account without verifying the deposit amounts in my bank account from feb 2021",1
56208900-6782-47dd-bd85-d8ba95fdb33f,2022-08-09 13:21:39,I made a account and deposits like 5000 bucks then they lock my account and give me a list of things to do to get my account unlocked when I complete there list they keep adding to it it’s been 3 weeks with 5000 tied up I want my money,1
26add54a-0a49-42c9-a6fc-b93cbf443824,2023-02-14 14:03:39,Weird concept that I didn’t have to verify my bank account for money to be withdrawn from it for over a year but go to withdraw money from acorns and account now must be verified oh look some hoops to jump through,4
e9a6c950-9d2e-448b-b49f-9d412a0526e5,2022-02-01 03:59:28,I want to start by saying I’ve never written a bad review on a company in my life this is how frustrated I’ve become after downloading. That being said do not download this app I have canceled my subscription 4 times and it continues to charge me… I have written in my cancelation reasonings I am continually getting charged so yourself a favor and don’t even download not worth it there are plenty of better apps to invest on.,1
9039f252-aed8-49ea-abf6-ef5f3bfb889e,2023-07-15 05:56:53,"Nice investment concept but … 

1.) They really need to put expedited effort into restoring compatibility to synch acct data with Intuit Mint svc - hasn’t synced for 4 mo and counting since 03/13/23 and no updates to users other than to say “oops!”  Acorns is my only acct that isn’t synching with Mint (which is a very useful service BTW).

2)  $$$ Watch Out: Acorns company is very unforgiving/ stubborn on “policy”and won’t honor awarding payment if you choose to participate in BONUS earnings incentive programs they advertise if you fulfill the terms in every way but your referrals fail to use your referral link to establish new accts!  I had 5 new Acorns referrals who did just that in 2021 and NONE of us were paid a dime since they didn’t use my REFERRAL LINK - NO EXCEPTIONS !!!  Incentive was $1,000 for 5 referrals which I’m sure is quite a haul for Acorns!  Likely just using the 5 new accts in their growth metrics reports to investors.",5
7c0145a3-fe7d-468f-9993-660d06876fda,2022-10-08 12:37:20,Basically this company uses your money to collect interest and charges you a fee on top of that might as well I’ve left it in the bank and collect at 3% interest,1
ef266b25-4237-47c1-a22c-c9e792ccbe0c,2022-07-10 12:14:40,"It has a lot of potential, everything started really well until all of a sudden I could no longer se my account balance and support stopped replying to my emails.",2
848b166a-04a2-43f9-9dfd-baf981fb9765,2023-09-01 13:26:39,Acorns is terrible there system is glitchy and there bonus campaign is nonsense and fake I had a 16 people join and there system somehow glitches on the last one of every referral week money is withdrawn from my personal account but not showing up in the acorns account. This is terrrible don’t waste ur time here go to robinhood.,1
1bd24cea-90f7-49d9-902d-8ad8c3635bc4,2023-03-10 20:51:10,"I manually entered the routing and account numbers for the checking account I wanted this app to withdraw from because the Plaid financial authentication service wanted to connect all accounts from my institution, which I canceled out of, but it still connected all those accounts, including an 18 month CD that charges large fees for withdrawing before maturity. I only discovered this on my own while exploring the app: it didn't tell me that it accessed five separate accounts from one account & routing number. Worse, when I tried to cancel the automatic investments, it wanted me to authenticate my checking account with a transaction that hadn't happened yet, so I would have to wait 3 business days before I could cancel a weekly withdrawal that presumably would have happened before then. After canceling and deleting everything I could find, I can only hope they won't rob my proper investments. Even if this is a misunderstanding, these people should know there are a lot of folks out there who could use a little more transparency. I give this app two stars because it's otherwise decently well designed.",2
