uuid,date,review,rating
eecbb6d1-112c-401b-b475-ebe74686f2d8,2023-05-11 04:12:45,"I had to cancel Calm because of cost and tried a free trial of Headspace, Headspace has decent content but the UI feels weird to navigate compared to Calm and I feel a lack of content as well. Customer service is also where there is a big difference, I could no longer afford Calm and was issued a full refund after my subscription ended and renewed automatic (1 year subscriber.) Headspace’s “Customer Experience” denied a refund I requested after my trial period ended and renewed, I used the app maybe twice during my trial period and I knew it was not the right one for me, fortunately my insurance offers an app at no extra cost to me, but going back to Headspace of course I would forget to cancel the trial period since now all apps force you to add payment before hand to trap you into these situations. Anyways try at your own risk, please cancel their trial before you are charged as you will receive no help getting your money back afterwards.",1
e05543fa-f3ad-49b8-91d2-9c1514828257,2021-11-13 03:12:52,"Every single thing on the app is locked, I’m just a teenager in high school I don’t have the kind of money to pay for that.If I wanna do a couple quick breads then saw the app, that’s all you get anyway",1
acf9e32b-0ede-4a51-87e7-3c4e6968ba10,2021-12-27 21:06:33,"I never forget, It was nearly 5 years ago and i was 16, I heard about a meditation app called Headspace , The first thing that got my eyes was it’s beautifully designed videos that guided me to learn new skills, At that time only Andy voice was available and i really liked it, It had lots of plans and singles for different situations And I installed it after 5 years with free student subscription ( Thank you for caring about teachers and students during pandemic), and wow, it feels totally like a new app, you guys have grown so much much big. Thank you for taking me to meditation app! Before Headspace I used to think that meditation is like what we see in movies, you should sit somewhere for hours and stay calm and i thought pooffff, that’s so boring, but Headspace changed my mind so thank you ✨🙂",5
78e887a4-3ba5-46fd-aceb-a9a1a4f57dd7,2022-05-26 12:44:12,"Transforming anger meditation doesn’t work on my cockatoo though :(
Jokes aside, it really helped me not to get my emotions rule over me, not recognize unhelpful thoughts and to be overall more at peace.",5
e28b3a4e-a7a3-4672-857b-7b5d573c69ec,2022-04-20 07:47:46,I’ve heard much about it but I’ve never knew I had to pay for almost EVERYTHING not everyone has the money for this “stress reliving “ app it doesn’t relieve stress It brings more it’s hard for others to calm themselves when they have to buy their stress reliever do better,1
4d3f50f0-c24f-4607-b265-b72f88e99a9d,2023-07-10 16:17:01,"Upshot: IMO, headspace shines with (typically) well grounded and philosophically informed perspective that goes far for empowering those who take that perspective to heart, mind and ongoing self-reflection.

Rarely, do I take the time to review an app. I have too many more important things. However, headspace has been so fundamentally profound as not only a meditation tool, but also a source of surprisingly deep and nuanced philosophical perspective across a number of topics. And that’s really what sets it apart- not only do you get access to good guided meditations, but those meditations (many series’ are excellent companions towards better manifesting things such as compassion, appreciation, patience, etc) tend to come with some particularly enriching sentiment. 

Where typical guided meditations that offer perspective along with the meditation, that perspective upon deeper consideration tends to be shallow, ultimately taking shortcuts to arrive at some commentary which *sounds profound* yet really lacks true depth at meaningful application within one’s life.",5
748322e9-1bf3-4752-b3bf-fdf11f503a9c,2022-09-05 04:40:46,Look I’m not a hater and I’ve been having trouble sleeping so I downloaded the app and when I made my account it asked me to buy a subscription and when I declined it I couldn’t do any course it didn’t relive my stress it made me stress as I was looking for a course that was free and I just think I’m going to delete it I hope this helps,2
95ba3297-4c1a-4ede-ab93-227e326df8c3,2022-01-30 01:22:43,"Overall, I really enjoyed using the app and have contemplated extending my free trial to a monthly subscription. I would rate the app a 4 out of 5. As a 2nd year grad student, that has a full-time job, runs a small business and is living through a pandemic, I found the Headspace app to be the perfect resource for learning how to manage time for relaxation, self-care and stress management. The Headspace app’s engaging content, user friendly interface, and personally customizable dashboard enabled a hassle free and positive experience. Regarding areas for improvement, I think monthly/annual subscription rates can be negotiated. $13 dollars a month not including in-app purchases is quite high in comparison to similar apps that cost around 3-5 dollars. I think Headspace can expand user accessibility by providing a much larger language selection, as well as incorporating content and instructors that demonstrate diversity, equity and inclusion specifically regarding ableism and age. In the book, Working with Adolescents : A Guide for Practitioners, Julie Anne Laser and Nicole Nicotera explain that teenagers on average spend at least 10 hours each day interacting via social media platforms and the internet. The authors recognize that although media usage among adolescents may present risks for youth, media also presents benefits and can foster community, accessibility to information that impacts youth knowledge and useful programs that teach adolescents how to deal with depression and chronic fatigue. Due to our current life circumstances with the COVID-19 pandemic withthe exception of few educational institutions and workplace settings, life in this day and age has transitioned from in person activities to life online. The impact of burn out, stress, physical and mental health concerns on youth and adolescents has dramatically increased. Apps like Headspace offer youthaccessible ways to foster stress management, increase mental and physical health, practice self-care techniques and learn about mindful meditation strategies. As Laser and Nocoteradiscuss, messages received via media have effects on adolescent behavior. In this case, Headspace fosters the belief that individuals can and should create life-changing habits that promote individual and community mental health and wellbeing.",4
cc11d921-6bba-4aed-8370-18e02554251f,2021-12-18 08:03:58,"I am beyond frustrated; I struggle severely with insomnia, it’s currently 3am. I thought I would just listen to a sleep cast, but let me tell you what I can’t log in with the email I have because of whatever error, my subscription supposedly doesn’t exist, and I tried talking to the worlds dumbest computer to get the problem resolved and it didn’t understand me when I asked to speak to a live representative, it didn’t say like no one’s working rn or something it said “I’m sorry I don’t understand” like. If it even just knew or you want to speak to a person I’m sorry there are no people available right now I would’ve been understanding but it couldn’t even understand I wanted to speak to a person.",1
cbd25f83-dfd8-4e3c-89b0-158e18d1c275,2023-04-12 10:58:16,I think Headspace sleep casts are amazing and they have helped me sleep but two huge limitations that sleep cast users need to be aware of- AirPlay does not work which is bad when I need an external speaker to overpower some of the ambient noises of the neighborhood that a tiny iPhone speaker with poor sound quality can’t (sleeping with headphones is uncomfortable).  Inability to download sleep casts for times out of reception like traveling bc or flying.  I really like some of the sleep casts but will switch to another app that has these two critical functions when my subscription expires.  Like right now it’s 1am and I’m anxious and not sleeping bc I am trying to find something that can play on my external speaker and drown out noises.,1
f3f077b1-756f-4442-8a3a-e5b69d7b6dc5,2022-08-24 16:01:25,"I heard about Headspace when it was mentioned during 2 different lectures by specialists in the management of chronic pain. Because of my desperation to climb out of a 19 year abyss of chronic pain, 
I found your site & immediately joined your group. Although my journey began SO RECENTLY, I am surprised to see a gradual, positive change! 
As cynical as I have become about the archaic approaches of traditional Medicine “treating” patients like me, with greed being a primary goal &/or secondary gain, that is a major compliment to you. ⭐️The more physicians have to lose, the less likely they are to embrace the science which clearly demonstrates that mindfulness & meditation practices can relieve and eventually cure chronic pain.⭐️
I have spent hundreds of thousands of dollars on 7 back surgeries for fusions which failed, injections monthly for years,  opioids, chiropractic, acupuncture & countless “healers”, many of whom were charlatans. The tragedy is when the opioid hysteria began, meds ( my ONLY relief) were abruptly withdrawn, leaving patients like me with no skills to manage pain & NO quality of life.
However, I believe that this “Opioid Hysteria”may be the answer to many years of prayer.

It is nothing short of a MIRACLE that I saw those 2 lectures on YouTube during which a famous Pain Scientist & Physical Therapist made references to you. Having two masters degrees in the health profession, those two lectures really got my attention.
Headspace, along with educating myself on all the science which clearly demonstrates actual changes in the brains of patients who assume meditation practices, is giving me hope after almost 2 decades of suffering.
I can only express gratitude to you for the help and support I have received from you within a matter of days.",5
4d5820ca-ce70-4249-b9cc-c275a48b0665,2023-07-18 16:43:08,"I downloaded this app back in 2018 and used it here and there for a while but stopped for a few months and I came back to it to find that most of the content I had been able to use before for free had been locked behind a pay wall which was really frustrating especially considering just how much content there is overall (there’s a lot) so I just used what little I could for free and now I’m coming back to it in 2023 hoping for some free meditation guidance and I come to find that it seems like almost everything is locked behind the pay wall. Literally couldn’t find ANYTHING that I could listen to for free and if it’s there they are definitely making it intentionally difficult to find. I understand they gotta make their money some how but I seriously just want some free mediation guidance from this app, the content is all great I love the soft narrative voices but it’s safe to say that they won’t be getting my money.",2
954d4bdd-52dc-4a89-80f2-b2f322e61917,2023-02-17 01:44:54,designing your entire brand around wanting to help people and then putting every single piece of information available behind a paywall just doesnt sit right to me,1
f74d8497-dca7-41aa-b9ec-cac229915fb0,2023-05-29 13:51:15,"The core of the app is to lead to a daily practice of meditation but in comparison to similar programs, this app is particularly helpful in welcoming everyone into that practice. There are entry points for those looking for a specific aspect of mindful meditation such as better sleep or improved focus, but also a feeling of safety and recognition of various, often marginalized, populations such as racial minorities, women, and LGBTQA. That sensitivity to representation means a great deal and it’s a huge component of my decision to continue the journey with this app.",5
a2b7e60a-6e40-4927-90ec-789e023efb18,2022-02-15 09:01:49,"I never realized that many times a week or sometimes more then once in a day, my just sitting down, regrouping and listening to a positive message or guided meditation would help life be both more organized and more enjoyable ❤️ ty headspace",5
0bdc7728-d3e5-44a8-a5e4-ccd21b679f04,2022-01-15 15:43:14,This app is trash you take one breathing course at the beginning but then you have to pay nine dollars a month to do any other ones this is the most stupid app I’ve ever had in my entire life I wish I could give it zero stars!,1
7cd82195-187c-4168-90bf-fdd9388cb07c,2022-09-19 08:02:37,When considering a mental health safe place the Buddies feature played a significant role in sending supportive messages to those who need to hear it.I am extremely upset they remove the feature The app is overall is amazing but allowing to have a form of communication with someone else put the app over the top 5/5. please bring it back.,2
8d254205-651f-4b47-9126-b32c749710d3,2023-10-14 18:05:04,"I love the content as much as ever and all the packs are still there, but I miss the older app interfaces where there wasn’t so much there all at once - single meditations, packs, “short” packs, exercise and movements 

It’s a lot for me and I primarily use the meditations",4
7915b796-49fb-456b-8b07-d783f5d1e49d,2022-08-29 12:36:33,"The Get Moving course claims to be “confidence building” and “great for beginners,” but it’s actually far too advanced for anyone who wasn’t active before starting: you’re expected to be running on Day 5 and doing push-ups into downward dog on Day 6. I can’t keep up and it’s discouraging. Furthermore, you can’t airplay the videos onto a different screen, so it’s impossible to consistently see the instructor while you workout and your form suffers from needing to juggle the phone or just do it from memory of the demo rep. If you even rotate the video into landscape on your phone, a banner of dark overlay appears on the top 1/4 of the image. I’m grateful to the content for having gotten me into morning exercise—I walked 4.5 miles in an hour yesterday, which is more than I walked in multiple days earlier this summer—but it’s not beginner- or user-friendly.",3
b0e789b8-5d32-45b2-9d20-ef0a09a36faf,2023-04-25 03:31:53,"I love using headspace to go to sleep because I have a hard time doing so, I like to use a wind down meditation and also brown noise, but as soon as I go on my phone to switch to brown noise all of the relaxing meditation to get me sleepy had just been undone. Maybe you could make a feature where you can make a playlist so that when the meditation is finished it immediately switches the brown noise and you don’t have to open your eyes or look at your phone.",5
5b7a040c-8b73-4b84-9c28-1d4398c3d3fc,2022-08-24 04:27:26,"I’ve seen the ads on headspace to be
Honest it looked and seemed legit so I downloaded it thinking it could make a difference 🤷🏻‍♀️. When I was a bit shocked.. prices are a little to high and almost NOTHING is free expect for 1 class I think and 13-16 dollars for just a few difference’s may seem worth it good app but noting is free so kinda so use to it unless u wanna spend 13-16 bucks 🤷🏻‍♀️",4
450fdd1e-7b1f-443e-be54-a288b4f04a28,2022-03-15 12:34:49,"Love the app but your PR using racial and gender political agenda starts to get annoying. Can you guys pls stick to meditation / related areas and not try to push politics, agendas and ideologies on what justice is and what it is not? (A lot of the “social justice” ideas pushed on society by ultra leftists that are actually destroying the left as a valid movement (and only give more power to the right), actually result in “injustice” overall so really hope you guys are not going to be part of that (just dig in a bit deeper and dont follow the herd w/o thinking pls). Yes, it is a trend but dont try to “look good” as a company using this stuff. Also, a lot of people who meditate are not dumb and understand the absurdities being pushed by the authoritarian ultra left (that destroys the actual liberal left) so you do not want to align yourself with that movement. Please Headspace - stay sane :)",5
bd5b31d9-75fb-4c00-b82c-f87f39b714d7,2022-05-17 19:52:34,I wouldn’t say that I’m anxious but I have adhd and clinical depression and the way that they narrators present themselves really helps me just realign everything and what I’m want to do definitely recommend feels really good to have a clear head,5
4cd75cd2-350e-427e-b1a3-a904ab69e061,2022-05-02 15:28:07,"I love the app for its content and its ability to increase my focus via the soundscapes. However; if you want to listen to anything on the computer while listening to one of these soundscapes you will find that there is no independent audio adjustment to dial the background sounds relative to other audio sources. (The volume adjustment is only achieved via apple's global adjustment and it means that Headspace will often play the background noise at non-background levels). I believe incorporating this feature would greatly improve this app's functunality for people who mainly use its productivity based content in noisy environments. Also, if there was a lightweight three band EQ as well that would allow users to really dial a nice seperation between foreground and background audio. (both features could be hidden in a advanced audio toggle in the settings icon in the playback window to keep the interface looking lightweight).",4
88916b14-722b-4f4b-90da-1fec8dcf98fb,2022-04-15 05:44:38,"Hi, I put three stars because for most of the lessons I could only understand through Video but also it is not explained very well so I was wandering if you could add more videos and more explanation to help us understand more and for each lesson have a audio and animations for each lesson so we can have two different versions to help us, animations for those who understand them through animations and audios for those who understand through audio! That would be a great and most helpful change to me especially because I have adhd.",3
48a8b60e-0840-45ea-b6f1-0ad9d0296bed,2022-08-06 16:50:24,So I love headspace I generally do the daily start your day meditations and I remember that you could look and see what the mantra (or saying whatever you call it)was for each pass meditation. my coworker and I were talking and we use Headspace through Starbucks we love it but we found it odd that you can’t look at past meditations and like that little saying on what it was about I really miss that feature if you brought it back I would honestly give this app five stars because it’s amazing.,4
8eec6de6-9458-4786-b2c7-975267bc3dba,2023-09-29 22:01:50,I hate that when I go in give it all my info then it’s just like “ $25 a month” like I just gave you all my info You now decide to tell me that I have to pay for it at least tell us at the beginning Because I just wasted some time out off my day and that makes my stress anxiety and depression go up not down.,1
ca275937-d0af-4b71-9bc2-74377f6c5335,2023-07-03 12:23:29,"Dora, your  voice and cadence of your practice you shared truly set my mood-💜I look forward to hearing more tomorrow, Nancy",5
f1a142a7-b278-4c8f-b9f8-02c160fe7692,2022-06-16 13:54:45,"I have tried so many apps for my anxiety and constant worrying that has been going away ever since I started using Headspace, it is the best app I have ever used for my anxiety. It has so many different things you can use if you have a mental illness you need help controlling, you can even use the app if you just need it to take a breath, meditate, if you have trouble falling asleep or waking up in the middle of the night, yoga, workouts and there’s always more to explore with headspace I recommend getting this app for any of those reasons.",5
a8ea8718-6aed-4734-9e27-5377c7f418ad,2023-06-07 11:50:24,"Discrimination against older people is dominant in our culture and headspace is no exception. It is particularly disgusting the way that this app, which tries to sell itself as all inclusive, constantly intentionally excludes all people that may be perceived as old. In absolutely all their interviews, they exclude people who may look old and thus may make this hypocritical app look “bad.” speaking of LGBT pride, headspace interviewed a series of queer people and absolutely no one was “old.” Old people must be invisible, must be excluded because it’s not good business for Headspace. This makes me sick.",1
65148b74-cd26-43bf-94b4-6f274d66695b,2023-01-01 18:21:57,"I like the meditations and guidance, however there need to be an option to customize the “Today” tab. I like to check the boxes and complete the task’s assigned for the day however, there should be an option to specify a goal or something for how much the user wants to meditate per day that can be adjusted and the Today tab should set the number of items based on this.",3
49207fb1-672b-449a-b463-ec256d004d25,2023-06-25 20:26:51,"There’s so much good stuff in here but it’s so hard to find, meditations start playing before you get the chance to select your settings, I’ve saved the ones I know are good but it’s not obvious how to find them again.  Please, create a different home page system that leads you to what you need and omits all the irrelevant content that increases my frustration when I see it.  I’m just trying to find a simple breathing exercise while my partner’s having a panic attack, don’t make me scroll past Star Wars and Black Excellence meditations just to get to the basic essential stuff.",3
9a91132a-fdc2-4307-ad6b-5db7fa27fc22,2023-04-14 12:33:39,"My peace of mind gets me through the day and days and months and years of just what life throws my way    Headspace has given me something easy , accessible and my brain can process what Andy relays    I’m grateful for this app   Just grateful",5
7f68b0ad-221f-4ee5-933a-b1ab3b5c9436,2023-02-06 06:49:46,"Great app but I wish there could be an alarm option where my choice of meditation could play in the morning whatever time I assign it. 

Wish there could be meditation for 10 min for —
digestion relief. 
Good discipline and habit creation 
Craving for unwanted bad habits addiction stopping
Work LoFi music non guided meditation mixed for working bench or studying analytic articles and problems
A meditation to think work analyze data study focus and spend time like a scientist for scientific community. 
Meditation for obsessive bad thoughts which serves no purpose. 
and there could be a whole day plan where I can assign these meditation for different time point and then a nudge notification can keep me on track.",4
77594bcf-1e45-47a8-96c0-a7d5db4c4e8e,2022-04-06 14:11:23,"We all have a complicated life which may make us believe that is normal for us not take care of ourselves and most important or mind. Headspace show me a new Potential within me, and respect for others, that not only change my life, but is going to continue changing my whole family generations to come… Thank you so much Andy and to your Team, keep spreading  the love and the Peace, my family appreciate it.",5
6d1feda4-a6bb-4bef-9386-538924dc3a5f,2023-05-09 18:30:30,"i tried this app out with a free trial but didn’t use it very often so i made sure to cancel my app subscription through the normal apple subscription settings and i was still charged $70 to renew. my card was connected and i didn’t realize that there were two places i needed to cancel my subscription (i realize this is my mistake but it is very silly to have cancelled it in one spot and for there to still be a second spot) so when i was charged $70 i was pretty upset. i had even gotten a cancellation email directly before i received a payment confirmation email so i was still charged. when i tried to resolve the issue they told me there was nothing they could do since it was passed the renewal date (obviously 🙄) so just a warning to everyone else, make sure you cancel in both places or you won’t have gas for the next week (:",1
